fecha,local,visitante,goles_local,goles_visitante,tiros_local,tiros_visitante,tiros_puerta_local,tiros_puerta_visitante,amarillas_local,amarillas_visitante,temporada
12/09/2020,Eibar,Celta,0,0,8,6,1,3,4,4,2020-2021
12/09/2020,Granada,Ath Bilbao,2,0,4,9,2,2,3,4,2020-2021
12/09/2020,Cadiz,Osasuna,0,2,12,6,3,4,2,2,2020-2021
13/09/2020,Alaves,Betis,0,1,7,11,2,4,3,3,2020-2021
13/09/2020,Valladolid,Sociedad,1,1,8,8,3,2,4,1,2020-2021
13/09/2020,Villarreal,Huesca,1,1,15,10,4,3,1,1,2020-2021
13/09/2020,Valencia,Levante,4,2,14,19,8,8,1,3,2020-2021
19/09/2020,Villarreal,Eibar,2,1,14,12,8,4,1,1,2020-2021
19/09/2020,Getafe,Osasuna,1,0,7,10,1,3,4,2,2020-2021
19/09/2020,Celta,Valencia,2,1,23,9,6,3,3,1,2020-2021
20/09/2020,Huesca,Cadiz,0,2,4,6,0,4,3,3,2020-2021
20/09/2020,Betis,Valladolid,2,0,16,9,6,2,3,0,2020-2021
20/09/2020,Granada,Alaves,2,1,10,5,3,3,0,3,2020-2021
20/09/2020,Sociedad,Real Madrid,0,0,6,16,1,4,2,2,2020-2021
26/09/2020,Alaves,Getafe,0,0,9,11,0,4,2,2,2020-2021
26/09/2020,Valencia,Huesca,1,1,5,17,2,4,0,1,2020-2021
26/09/2020,Elche,Sociedad,0,3,5,27,2,7,3,1,2020-2021
26/09/2020,Betis,Real Madrid,2,3,15,11,5,4,5,2,2020-2021
27/09/2020,Osasuna,Levante,1,3,9,11,4,5,2,0,2020-2021
27/09/2020,Eibar,Ath Bilbao,1,2,7,9,1,5,1,0,2020-2021
27/09/2020,Ath Madrid,Granada,6,1,17,11,10,6,3,1,2020-2021
27/09/2020,Cadiz,Sevilla,1,3,12,14,5,5,4,2,2020-2021
27/09/2020,Valladolid,Celta,1,1,10,5,4,1,3,4,2020-2021
27/09/2020,Barcelona,Villarreal,4,0,17,5,9,1,0,1,2020-2021
29/09/2020,Sociedad,Valencia,0,1,11,9,3,5,1,5,2020-2021
29/09/2020,Getafe,Betis,3,0,8,10,4,2,4,4,2020-2021
30/09/2020,Huesca,Ath Madrid,0,0,9,16,3,2,1,0,2020-2021
30/09/2020,Villarreal,Alaves,3,1,10,8,6,3,0,2,2020-2021
30/09/2020,Eibar,Elche,0,1,12,5,4,2,2,2,2020-2021
30/09/2020,Real Madrid,Valladolid,1,0,15,11,5,5,2,1,2020-2021
01/10/2020,Ath Bilbao,Cadiz,0,1,13,3,4,1,3,5,2020-2021
01/10/2020,Sevilla,Levante,1,0,16,3,2,1,5,2,2020-2021
01/10/2020,Celta,Barcelona,0,3,10,6,3,3,5,5,2020-2021
03/10/2020,Valladolid,Eibar,1,2,9,11,3,5,2,3,2020-2021
03/10/2020,Ath Madrid,Villarreal,0,0,14,6,1,2,1,2,2020-2021
03/10/2020,Elche,Huesca,0,0,2,18,0,4,0,2,2020-2021
03/10/2020,Sociedad,Getafe,3,0,11,5,6,1,3,3,2020-2021
03/10/2020,Valencia,Betis,0,2,5,17,2,8,2,2,2020-2021
04/10/2020,Osasuna,Celta,2,0,14,9,5,3,3,3,2020-2021
04/10/2020,Alaves,Ath Bilbao,1,0,8,8,3,0,2,3,2020-2021
04/10/2020,Levante,Real Madrid,0,2,11,13,4,3,2,1,2020-2021
04/10/2020,Cadiz,Granada,1,1,14,13,4,5,2,2,2020-2021
04/10/2020,Barcelona,Sevilla,1,1,12,13,5,1,1,1,2020-2021
17/10/2020,Granada,Sevilla,1,0,13,8,3,3,4,4,2020-2021
17/10/2020,Celta,Ath Madrid,0,2,15,9,5,4,3,4,2020-2021
17/10/2020,Real Madrid,Cadiz,0,1,14,14,2,5,2,0,2020-2021
17/10/2020,Getafe,Barcelona,1,0,9,7,4,1,4,3,2020-2021
18/10/2020,Eibar,Osasuna,0,0,10,8,6,2,2,3,2020-2021
18/10/2020,Ath Bilbao,Levante,2,0,14,6,5,1,3,1,2020-2021
18/10/2020,Villarreal,Valencia,2,1,16,11,6,3,4,1,2020-2021
18/10/2020,Alaves,Elche,0,2,13,7,2,3,2,5,2020-2021
18/10/2020,Huesca,Valladolid,2,2,12,5,7,3,1,2,2020-2021
18/10/2020,Betis,Sociedad,0,3,7,8,1,5,2,1,2020-2021
23/10/2020,Elche,Valencia,2,1,3,14,2,4,3,2,2020-2021
24/10/2020,Barcelona,Real Madrid,1,3,10,15,4,9,3,2,2020-2021
24/10/2020,Osasuna,Ath Bilbao,1,0,7,13,2,5,3,2,2020-2021
24/10/2020,Sevilla,Eibar,0,1,21,3,3,1,0,3,2020-2021
24/10/2020,Ath Madrid,Betis,2,0,13,12,6,3,2,0,2020-2021
25/10/2020,Valladolid,Alaves,0,2,5,14,1,4,1,0,2020-2021
25/10/2020,Cadiz,Villarreal,0,0,5,7,0,2,2,2,2020-2021
25/10/2020,Getafe,Granada,0,1,10,5,1,2,4,2,2020-2021
25/10/2020,Sociedad,Huesca,4,1,13,6,6,4,2,1,2020-2021
26/10/2020,Levante,Celta,1,1,10,10,3,3,2,2,2020-2021
30/10/2020,Eibar,Cadiz,0,2,9,6,3,4,1,1,2020-2021
31/10/2020,Real Madrid,Huesca,4,1,13,9,6,2,0,2,2020-2021
31/10/2020,Ath Bilbao,Sevilla,2,1,16,7,5,3,5,5,2020-2021
31/10/2020,Osasuna,Ath Madrid,1,3,8,11,3,6,1,2,2020-2021
31/10/2020,Alaves,Barcelona,1,1,4,25,3,9,4,3,2020-2021
01/11/2020,Betis,Elche,3,1,17,4,10,2,2,1,2020-2021
01/11/2020,Celta,Sociedad,1,4,9,9,2,7,2,5,2020-2021
01/11/2020,Granada,Levante,1,1,5,19,2,4,2,3,2020-2021
01/11/2020,Valencia,Getafe,2,2,11,16,5,5,8,5,2020-2021
02/11/2020,Villarreal,Valladolid,2,0,11,11,5,1,1,3,2020-2021
06/11/2020,Elche,Celta,1,1,8,14,1,6,3,4,2020-2021
07/11/2020,Huesca,Eibar,1,1,14,8,6,3,2,0,2020-2021
07/11/2020,Barcelona,Betis,5,2,18,12,9,6,2,2,2020-2021
07/11/2020,Sevilla,Osasuna,1,0,9,10,1,2,2,3,2020-2021
07/11/2020,Ath Madrid,Cadiz,4,0,17,10,7,3,1,1,2020-2021
08/11/2020,Getafe,Villarreal,1,3,13,9,5,5,3,4,2020-2021
08/11/2020,Sociedad,Granada,2,0,22,2,9,1,2,1,2020-2021
08/11/2020,Levante,Alaves,1,1,18,6,5,2,1,6,2020-2021
08/11/2020,Valladolid,Ath Bilbao,2,1,7,17,4,2,4,2,2020-2021
08/11/2020,Valencia,Real Madrid,4,1,7,16,4,6,3,2,2020-2021
20/11/2020,Osasuna,Huesca,1,1,18,6,7,5,2,3,2020-2021
21/11/2020,Levante,Elche,1,1,13,11,5,5,1,4,2020-2021
21/11/2020,Villarreal,Real Madrid,1,1,13,6,1,1,1,2,2020-2021
21/11/2020,Sevilla,Celta,4,2,15,10,10,7,2,2,2020-2021
21/11/2020,Ath Madrid,Barcelona,1,0,9,13,2,4,4,0,2020-2021
22/11/2020,Eibar,Getafe,0,0,15,8,5,3,3,4,2020-2021
22/11/2020,Cadiz,Sociedad,0,1,2,14,0,4,2,1,2020-2021
22/11/2020,Granada,Valladolid,1,3,16,9,6,3,4,3,2020-2021
22/11/2020,Alaves,Valencia,2,2,13,13,3,5,1,1,2020-2021
23/11/2020,Ath Bilbao,Betis,4,0,14,7,9,1,0,0,2020-2021
27/11/2020,Valladolid,Levante,1,1,10,10,4,3,0,3,2020-2021
28/11/2020,Elche,Cadiz,1,1,4,7,3,2,6,2,2020-2021
28/11/2020,Valencia,Ath Madrid,0,1,5,14,2,6,2,5,2020-2021
28/11/2020,Huesca,Sevilla,0,1,5,16,1,4,4,3,2020-2021
28/11/2020,Real Madrid,Alaves,1,2,20,11,9,6,2,3,2020-2021
29/11/2020,Barcelona,Osasuna,4,0,20,10,11,5,1,0,2020-2021
29/11/2020,Getafe,Ath Bilbao,1,1,11,5,3,2,2,4,2020-2021
29/11/2020,Celta,Granada,3,1,17,9,8,2,4,3,2020-2021
29/11/2020,Sociedad,Villarreal,1,1,8,10,4,2,5,3,2020-2021
30/11/2020,Betis,Eibar,0,2,7,11,3,6,2,1,2020-2021
04/12/2020,Ath Bilbao,Celta,0,2,10,6,0,4,2,1,2020-2021
05/12/2020,Levante,Getafe,3,0,12,9,8,0,2,7,2020-2021
05/12/2020,Sevilla,Real Madrid,0,1,12,10,2,3,1,3,2020-2021
05/12/2020,Ath Madrid,Valladolid,2,0,15,13,4,3,4,2,2020-2021
05/12/2020,Cadiz,Barcelona,2,1,7,21,3,8,0,2,2020-2021
06/12/2020,Granada,Huesca,3,3,15,16,6,7,2,0,2020-2021
06/12/2020,Osasuna,Betis,0,2,10,12,0,5,3,2,2020-2021
06/12/2020,Villarreal,Elche,0,0,12,3,3,0,3,2,2020-2021
06/12/2020,Alaves,Sociedad,0,0,5,13,1,5,1,0,2020-2021
07/12/2020,Eibar,Valencia,0,0,19,6,3,4,3,2,2020-2021
11/12/2020,Valladolid,Osasuna,3,2,11,13,6,6,4,5,2020-2021
12/12/2020,Valencia,Ath Bilbao,2,2,11,13,2,5,2,6,2020-2021
12/12/2020,Getafe,Sevilla,0,1,8,8,2,0,2,3,2020-2021
12/12/2020,Huesca,Alaves,1,0,11,3,3,1,1,4,2020-2021
12/12/2020,Real Madrid,Ath Madrid,2,0,11,5,3,1,1,3,2020-2021
13/12/2020,Sociedad,Eibar,1,1,8,16,2,4,4,3,2020-2021
13/12/2020,Betis,Villarreal,1,1,11,7,5,2,2,3,2020-2021
13/12/2020,Elche,Granada,0,1,9,13,1,5,4,2,2020-2021
13/12/2020,Barcelona,Levante,1,0,24,7,13,3,2,1,2020-2021
14/12/2020,Celta,Cadiz,4,0,8,12,5,2,2,1,2020-2021
15/12/2020,Real Madrid,Ath Bilbao,3,1,18,10,5,4,1,3,2020-2021
16/12/2020,Barcelona,Sociedad,2,1,14,12,4,5,3,3,2020-2021
18/12/2020,Ath Bilbao,Huesca,2,0,10,6,3,1,0,3,2020-2021
19/12/2020,Ath Madrid,Elche,3,1,12,8,6,3,1,2,2020-2021
19/12/2020,Barcelona,Valencia,2,2,25,12,9,4,4,2,2020-2021
19/12/2020,Levante,Sociedad,2,1,13,15,5,5,2,1,2020-2021
19/12/2020,Osasuna,Villarreal,1,3,6,13,1,6,2,2,2020-2021
19/12/2020,Sevilla,Valladolid,1,1,14,12,3,5,3,4,2020-2021
20/12/2020,Celta,Alaves,2,0,11,8,3,2,2,2,2020-2021
20/12/2020,Granada,Betis,2,0,8,14,3,1,3,4,2020-2021
20/12/2020,Cadiz,Getafe,0,2,8,6,1,4,1,6,2020-2021
20/12/2020,Eibar,Real Madrid,1,3,10,11,3,5,1,0,2020-2021
22/12/2020,Elche,Osasuna,2,2,7,15,2,6,1,2,2020-2021
22/12/2020,Valencia,Sevilla,0,1,10,19,4,3,3,2,2020-2021
22/12/2020,Huesca,Levante,1,1,11,9,2,1,2,3,2020-2021
22/12/2020,Sociedad,Ath Madrid,0,2,6,8,1,3,3,3,2020-2021
22/12/2020,Valladolid,Barcelona,0,3,12,21,5,10,1,2,2020-2021
22/12/2020,Villarreal,Ath Bilbao,1,1,17,9,6,3,1,1,2020-2021
23/12/2020,Getafe,Celta,1,1,6,2,3,1,3,3,2020-2021
23/12/2020,Real Madrid,Granada,2,0,23,10,6,1,2,1,2020-2021
23/12/2020,Alaves,Eibar,2,1,13,8,3,4,4,2,2020-2021
23/12/2020,Betis,Cadiz,1,0,6,6,1,3,1,1,2020-2021
29/12/2020,Sevilla,Villarreal,2,0,10,6,3,2,1,4,2020-2021
29/12/2020,Barcelona,Eibar,1,1,16,9,5,3,0,2,2020-2021
29/12/2020,Cadiz,Valladolid,0,0,8,7,3,1,3,2,2020-2021
29/12/2020,Levante,Betis,4,3,10,19,5,7,3,2,2020-2021
30/12/2020,Granada,Valencia,2,1,24,16,5,6,4,4,2020-2021
30/12/2020,Ath Madrid,Getafe,1,0,10,10,3,2,2,3,2020-2021
30/12/2020,Celta,Huesca,2,1,15,17,6,6,2,0,2020-2021
30/12/2020,Elche,Real Madrid,1,1,6,14,3,6,1,4,2020-2021
31/12/2020,Ath Bilbao,Sociedad,0,1,4,13,0,3,5,4,2020-2021
31/12/2020,Osasuna,Alaves,1,1,8,15,3,1,3,4,2020-2021
02/01/2021,Villarreal,Levante,2,1,12,9,7,2,1,1,2020-2021
02/01/2021,Betis,Sevilla,1,1,16,6,3,2,5,2,2020-2021
02/01/2021,Getafe,Valladolid,0,1,11,8,4,2,3,2,2020-2021
02/01/2021,Real Madrid,Celta,2,0,9,6,2,1,4,2,2020-2021
03/01/2021,Ath Bilbao,Elche,1,0,13,5,2,2,2,1,2020-2021
03/01/2021,Alaves,Ath Madrid,1,2,4,8,1,4,0,2,2020-2021
03/01/2021,Eibar,Granada,2,0,15,6,7,3,2,1,2020-2021
03/01/2021,Sociedad,Osasuna,1,1,8,6,2,2,1,1,2020-2021
03/01/2021,Huesca,Barcelona,0,1,4,20,4,7,1,0,2020-2021
04/01/2021,Valencia,Cadiz,1,1,11,9,4,2,2,2,2020-2021
06/01/2021,Ath Bilbao,Barcelona,2,3,8,13,3,9,2,1,2020-2021
08/01/2021,Celta,Villarreal,0,4,8,15,3,6,1,0,2020-2021
09/01/2021,Sevilla,Sociedad,3,2,12,10,7,4,0,3,2020-2021
09/01/2021,Granada,Barcelona,0,4,8,13,4,4,2,3,2020-2021
09/01/2021,Osasuna,Real Madrid,0,0,8,9,2,1,0,0,2020-2021
10/01/2021,Levante,Eibar,2,1,4,17,2,4,2,0,2020-2021
10/01/2021,Cadiz,Alaves,3,1,10,5,7,2,1,4,2020-2021
10/01/2021,Valladolid,Valencia,0,1,11,17,4,6,2,3,2020-2021
11/01/2021,Elche,Getafe,1,3,7,14,4,7,4,2,2020-2021
11/01/2021,Huesca,Betis,0,2,10,15,3,5,2,2,2020-2021
12/01/2021,Granada,Osasuna,2,0,9,15,2,3,1,4,2020-2021
12/01/2021,Ath Madrid,Sevilla,2,0,5,13,4,2,2,0,2020-2021
19/01/2021,Cadiz,Levante,2,2,8,8,2,5,3,1,2020-2021
19/01/2021,Valladolid,Elche,2,2,13,9,2,3,1,3,2020-2021
19/01/2021,Alaves,Sevilla,1,2,12,7,3,3,3,3,2020-2021
20/01/2021,Getafe,Huesca,1,0,12,15,5,3,2,4,2020-2021
20/01/2021,Betis,Celta,2,1,12,10,4,3,2,3,2020-2021
20/01/2021,Villarreal,Granada,2,2,9,3,3,2,2,4,2020-2021
21/01/2021,Valencia,Osasuna,1,1,10,14,3,5,1,3,2020-2021
21/01/2021,Eibar,Ath Madrid,1,2,12,9,2,4,2,2,2020-2021
22/01/2021,Levante,Valladolid,2,2,11,7,3,3,0,1,2020-2021
23/01/2021,Huesca,Villarreal,0,0,5,8,1,2,3,1,2020-2021
23/01/2021,Sevilla,Cadiz,3,0,15,9,7,3,1,3,2020-2021
23/01/2021,Sociedad,Betis,2,2,12,7,6,4,2,2,2020-2021
23/01/2021,Alaves,Real Madrid,1,4,14,10,4,7,5,3,2020-2021
24/01/2021,Osasuna,Granada,3,1,7,12,4,1,5,4,2020-2021
24/01/2021,Elche,Barcelona,0,2,4,15,2,8,0,2,2020-2021
24/01/2021,Celta,Eibar,1,1,7,9,4,2,4,3,2020-2021
24/01/2021,Ath Madrid,Valencia,3,1,14,8,5,4,2,0,2020-2021
25/01/2021,Ath Bilbao,Getafe,5,1,11,6,8,2,4,4,2020-2021
29/01/2021,Valladolid,Huesca,1,3,14,11,4,5,2,2,2020-2021
30/01/2021,Eibar,Sevilla,0,2,17,7,6,4,4,3,2020-2021
30/01/2021,Real Madrid,Levante,1,2,8,14,2,8,1,2,2020-2021
30/01/2021,Valencia,Elche,1,0,14,10,4,1,1,7,2020-2021
30/01/2021,Villarreal,Sociedad,1,1,4,12,2,3,1,3,2020-2021
31/01/2021,Getafe,Alaves,0,0,5,5,1,1,3,3,2020-2021
31/01/2021,Cadiz,Ath Madrid,2,4,11,9,6,4,1,5,2020-2021
